order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status
O006582,C03514,R0190,11/26/2024,1318.9,0,33,UPI,Delivered
O006583,C02910,R0086,9/30/2024,655.52,0,58,Card,Cancelled
O006584,C03072,R0046,10/3/2025,1463.41,0,42,Cash,Delivered
O006585,C03752,R0106,7/28/2024,1339.78,133.98,40,UPI,Refunded
O006586,C00503,R0116,4/18/2025,1086.07,0,20,UPI,Delivered
O006587,C03885,R0158,6/12/2024,835.37,83.54,48,Cash,Cancelled
O006588,C02793,R0024,10/13/2025,676.37,0,39,UPI,Delivered
O006589,C00392,R0176,11/4/2024,467.32,46.73,52,UPI,Delivered
O006590,C01877,R0024,11/23/2024,242.31,0,26,UPI,Cancelled
O006591,C02435,R0067,12/4/2025,459.13,45.91,31,UPI,Delivered
O006592,C04653,R0050,4/17/2025,1432.62,143.26,33,Wallet,Delivered
O006593,C03354,R0186,1/19/2026,979.64,0,40,UPI,Delivered
O006594,C02017,R0115,2/16/2025,1555.1,0,44,UPI,Delivered
O006595,C02809,R0068,11/22/2024,422.42,0,34,Wallet,Delivered
O006596,C02329,R0142,6/28/2024,1383.88,138.39,37,UPI,Delivered
O006597,C01196,R0181,5/29/2024,1304.24,130.42,52,Cash,Refunded
O006598,C01267,R0004,10/3/2024,542.12,0,54,UPI,Delivered
O006599,C02665,R0045,4/10/2025,569.6,56.96,35,Cash,Delivered
O006600,C00306,R0128,12/4/2024,489.08,48.91,39,UPI,Delivered
O006601,C02344,R0005,1/19/2024,604.92,0,48,Wallet,Refunded
O006602,C02235,R0012,11/17/2024,360.41,0,28,UPI,Delivered
O006603,C03456,R0148,7/4/2025,682.68,0,21,UPI,Delivered
O006604,C00694,R0189,7/21/2025,1326.76,0,41,Card,Delivered
O006605,C03687,R0025,7/8/2024,1299.06,0,27,UPI,Delivered
O006606,C03571,R0178,10/3/2025,1007.24,100.72,52,UPI,Refunded
O006607,C03912,R0108,2/3/2025,856.34,0,47,UPI,Delivered
O006608,C01277,R0115,10/1/2025,889.79,0,52,Wallet,Delivered
O006609,C03177,R0044,3/5/2025,876.55,0,27,UPI,Delivered
O006610,C00205,R0034,1/21/2026,820.54,0,56,Card,Delivered
O006611,C01000,R0138,12/9/2024,998.92,0,47,Wallet,Delivered
O006612,C01517,R0180,4/6/2024,754.54,0,39,UPI,Refunded
O006613,C00264,R0156,11/15/2025,542.27,0,30,Wallet,Delivered
O006614,C02697,R0021,4/16/2025,667.39,0,32,Card,Delivered
O006615,C04746,R0199,1/1/2026,337.68,33.77,60,UPI,Refunded
O006616,C04147,R0163,12/1/2024,229.3,22.93,41,UPI,Delivered
O006617,C03411,R0077,6/17/2025,1177.08,117.71,56,UPI,Delivered
O006618,C00018,R0163,1/19/2024,1058.5,0,42,Wallet,Refunded
O006619,C00884,R0085,10/27/2024,1012.46,0,45,UPI,Delivered
O006620,C00284,R0027,4/12/2025,714.94,0,22,UPI,Refunded
O006621,C01267,R0041,9/27/2024,875.4,0,27,UPI,Delivered
O006622,C00143,R0018,5/3/2025,736.74,0,36,UPI,Delivered
O006623,C01636,R0103,9/28/2025,1237.69,123.77,30,UPI,Refunded
O006624,C00721,R0044,10/16/2025,356.34,0,43,UPI,Cancelled
O006625,C04787,R0191,2/16/2026,595.82,0,25,Wallet,Delivered
O006626,C03881,R0162,1/31/2025,346.25,0,38,Card,Delivered
O006627,C00421,R0089,2/11/2026,1443.75,0,39,UPI,Delivered
O006628,C00078,R0155,7/30/2025,1000.31,0,30,Wallet,Delivered
O006629,C01262,R0074,1/15/2025,618.53,0,59,Wallet,Delivered
O006630,C03291,R0164,10/13/2024,1151.29,115.13,39,UPI,Cancelled
O006631,C00790,R0021,12/13/2024,805.94,0,56,Card,Cancelled
O006632,C00362,R0129,7/17/2024,307.58,0,50,Wallet,Refunded
O006633,C00240,R0107,11/16/2025,1482.54,0,60,UPI,Cancelled
O006634,C02046,R0189,2/28/2026,507.84,50.78,32,UPI,Refunded
O006635,C03738,R0120,11/7/2025,1114.4,111.44,30,UPI,Delivered
O006636,C00659,R0175,3/12/2025,839.6,0,23,Wallet,Cancelled
O006637,C04575,R0093,7/8/2024,931.77,93.18,36,Cash,Refunded
O006638,C02350,R0049,10/19/2025,665.41,66.54,37,Wallet,Refunded
O006639,C03795,R0134,11/1/2025,1219.32,121.93,23,UPI,Delivered
O006640,C00272,R0183,8/25/2024,460.1,46.01,25,UPI,Delivered
O006641,C03459,R0004,9/2/2025,1126.75,0,46,UPI,Cancelled
O006642,C01272,R0018,4/10/2026,420.55,42.06,59,Card,Refunded
O006643,C02315,R0046,6/20/2024,1064.77,106.48,40,UPI,Delivered
O006644,C01648,R0186,1/4/2024,1152.64,0,24,Cash,Delivered
O006645,C03436,R0011,1/6/2024,1134.87,0,47,Wallet,Delivered
O006646,C03022,R0061,5/24/2025,1096.19,109.62,22,UPI,Delivered
O006647,C02219,R0092,6/22/2024,1026.01,0,31,UPI,Cancelled
O006648,C04661,R0016,4/17/2024,410.84,41.08,59,Cash,Delivered
O006649,C03612,R0175,12/18/2025,944.86,0,26,UPI,Cancelled
O006650,C02640,R0087,6/17/2024,1482.93,148.29,29,UPI,Delivered
O006651,C00970,R0118,3/10/2025,650.89,0,31,UPI,Refunded
O006652,C03639,R0153,8/7/2024,1468.69,0,41,Card,Refunded
O006653,C02180,R0094,3/27/2025,877.15,87.72,47,UPI,Delivered
O006654,C03566,R0118,2/22/2025,671.5,67.15,36,Cash,Cancelled
O006655,C00495,R0155,3/21/2025,1267.63,0,33,UPI,Cancelled
O006656,C02717,R0154,2/25/2024,583.55,0,26,Cash,Delivered
O006657,C02373,R0056,6/25/2024,961.75,96.18,30,UPI,Delivered
O006658,C00169,R0048,1/2/2026,820.25,0,52,Cash,Delivered
O006659,C03316,R0110,11/4/2024,1264.38,126.44,50,UPI,Delivered
O006660,C03887,R0182,2/27/2026,1243.66,0,60,UPI,Delivered
O006661,C04648,R0105,5/2/2025,717.4,71.74,53,Cash,Delivered
O006662,C04794,R0064,5/22/2024,476.29,0,42,UPI,Cancelled
O006663,C01214,R0087,6/22/2025,326.9,0,45,UPI,Refunded
O006664,C01545,R0100,4/29/2026,1186.82,0,23,UPI,Cancelled
O006665,C00602,R0170,1/15/2025,325.26,32.53,32,Card,Refunded
O006666,C02895,R0049,10/12/2025,1146.46,0,42,UPI,Delivered
O006667,C02778,R0058,2/17/2026,1382.67,0,57,Wallet,Delivered
O006668,C03111,R0104,9/3/2024,1142.93,0,46,Cash,Delivered
O006669,C00345,R0077,9/20/2024,1414.23,141.42,22,Card,Delivered
O006670,C00050,R0086,3/28/2025,1499.21,149.92,33,UPI,Cancelled
O006671,C04479,R0001,2/25/2025,830.1,0,50,Cash,Delivered
O006672,C02821,R0187,9/29/2024,622.58,0,27,UPI,Delivered
O006673,C02571,R0113,11/12/2025,902.53,90.25,58,UPI,Delivered
O006674,C02949,R0075,11/23/2025,643.06,64.31,37,Cash,Delivered
O006675,C04497,R0177,11/23/2025,1400.29,140.03,48,UPI,Delivered
O006676,C01915,R0050,10/29/2025,1453.38,145.34,56,UPI,Delivered
O006677,C04493,R0010,4/3/2024,1305.58,0,49,Wallet,Refunded
O006678,C00510,R0146,4/2/2025,361.95,0,51,Cash,Delivered
O006679,C03476,R0188,12/28/2024,690.87,69.09,39,UPI,Delivered
O006680,C02136,R0100,4/19/2025,916.24,91.62,58,UPI,Delivered
O006681,C00276,R0159,7/15/2025,1025.16,102.52,26,UPI,Cancelled
O006682,C03131,R0198,4/27/2026,1377.54,0,38,Wallet,Delivered
O006683,C02006,R0166,1/30/2024,896.43,89.64,48,Card,Delivered
O006684,C03738,R0088,3/8/2025,479.29,47.93,42,UPI,Refunded
O006685,C02780,R0179,1/1/2024,1476.69,0,54,Card,Delivered
O006686,C04672,R0172,8/30/2025,1437.44,0,39,UPI,Delivered
O006687,C02995,R0149,12/2/2024,270.84,27.08,30,Card,Refunded
O006688,C01856,R0020,6/19/2024,1409.46,0,37,UPI,Delivered
O006689,C04498,R0092,12/27/2024,1363.42,0,31,Cash,Delivered
O006690,C02848,R0158,7/10/2025,1045.76,104.58,23,UPI,Delivered
O006691,C02403,R0083,2/28/2025,1151.82,0,53,UPI,Refunded
O006692,C00067,R0017,7/31/2024,425.93,42.59,31,Wallet,Delivered
O006693,C04795,R0027,2/13/2026,828.01,0,23,Card,Delivered
O006694,C04322,R0013,1/15/2026,459.61,0,35,UPI,Delivered
O006695,C04009,R0171,8/10/2025,646.46,0,25,UPI,Cancelled
O006696,C04016,R0156,2/9/2026,1230.39,0,28,UPI,Delivered
O006697,C02120,R0050,3/31/2024,1596.14,159.61,34,UPI,Delivered
O006698,C02828,R0128,5/29/2025,1076.21,107.62,24,UPI,Cancelled
O006699,C03390,R0112,2/16/2026,792.51,0,29,Wallet,Cancelled
O006700,C00122,R0029,6/24/2024,1046.38,0,35,Wallet,Delivered
O006701,C00101,R0056,8/7/2024,1457.68,0,36,Wallet,Delivered
O006702,C02454,R0041,1/21/2026,777.44,0,34,UPI,Refunded
O006703,C03151,R0193,6/19/2024,1203.52,0,45,Cash,Delivered
O006704,C03577,R0058,10/27/2025,1039.58,0,38,UPI,Delivered
O006705,C03824,R0143,1/25/2025,335.98,0,60,Card,Delivered
O006706,C02688,R0119,11/24/2025,1357.01,0,44,Cash,Delivered
O006707,C00032,R0145,7/6/2024,944.78,94.48,35,UPI,Refunded
O006708,C00273,R0137,12/21/2025,1559.64,0,24,Card,Delivered
O006709,C02491,R0051,4/25/2025,925.31,92.53,49,Wallet,Cancelled
O006710,C00953,R0081,11/11/2025,386.22,0,23,Cash,Refunded
O006711,C04368,R0167,3/6/2026,1330.61,0,20,UPI,Delivered
O006712,C02158,R0030,7/11/2025,1422.01,142.2,46,Card,Delivered
O006713,C02147,R0051,11/20/2025,622.37,0,55,UPI,Delivered
O006714,C03617,R0155,2/19/2024,771.75,77.18,45,Wallet,Delivered
O006715,C00659,R0094,9/5/2025,1244.6,0,29,Cash,Refunded
O006716,C00466,R0166,7/12/2024,1307.24,130.72,27,UPI,Delivered
O006717,C03723,R0023,6/13/2025,344.59,34.46,24,Wallet,Delivered
O006718,C02744,R0090,1/20/2025,739.94,0,52,Card,Delivered
O006719,C01337,R0175,1/10/2024,1042.88,0,39,Card,Refunded
O006720,C02233,R0165,4/18/2024,1537.13,0,46,UPI,Delivered
O006721,C01907,R0035,2/20/2025,1572.5,0,42,UPI,Cancelled
O006722,C03354,R0117,3/31/2025,1149.61,0,30,UPI,Refunded
O006723,C02671,R0026,11/30/2024,1401.33,140.13,55,Cash,Refunded
O006724,C04086,R0041,10/17/2024,404.44,0,26,Wallet,Delivered
O006725,C01279,R0181,4/11/2026,942.3,94.23,36,UPI,Cancelled
O006726,C04381,R0107,10/22/2024,1329.04,0,38,Cash,Delivered
O006727,C00600,R0064,4/1/2025,1487.65,148.77,36,UPI,Delivered
O006728,C03718,R0002,9/16/2025,944.18,0,38,UPI,Refunded
O006729,C00701,R0042,6/8/2025,1337.32,0,54,Wallet,Delivered
O006730,C04301,R0186,3/6/2025,1439.49,0,52,UPI,Delivered
O006731,C02949,R0071,4/14/2026,229.81,22.98,31,UPI,Delivered
O006732,C04747,R0073,8/10/2024,1087.42,108.74,36,Card,Cancelled
O006733,C02970,R0076,8/29/2024,499.32,0,44,UPI,Delivered
O006734,C01465,R0060,4/7/2025,514.66,51.47,23,UPI,Cancelled
O006735,C00825,R0152,4/25/2025,313.27,31.33,52,UPI,Cancelled
O006736,C01689,R0024,6/2/2024,1387.5,0,27,UPI,Delivered
O006737,C01902,R0169,8/9/2025,551.23,0,27,UPI,Delivered
O006738,C04055,R0063,7/26/2025,1141.23,0,34,UPI,Delivered
O006739,C01272,R0022,6/3/2024,541.67,0,37,UPI,Refunded
O006740,C00629,R0180,7/31/2024,1555.15,0,38,UPI,Refunded
O006741,C00014,R0141,7/11/2024,1452.99,0,45,UPI,Delivered
O006742,C03340,R0010,11/15/2024,364,0,50,Cash,Delivered
O006743,C04126,R0148,5/19/2024,767.03,76.7,58,UPI,Cancelled
O006744,C04719,R0138,3/3/2026,654.69,0,29,Wallet,Refunded
O006745,C04036,R0134,10/31/2024,604.84,60.48,57,Cash,Refunded
O006746,C00465,R0126,4/10/2024,466.95,0,58,Wallet,Delivered
O006747,C03570,R0050,5/7/2024,925.43,92.54,39,Cash,Delivered
O006748,C01191,R0181,11/30/2025,296.23,0,38,Cash,Delivered
O006749,C03831,R0173,5/22/2024,694.03,0,57,UPI,Refunded
O006750,C01399,R0111,1/3/2026,1024.07,0,50,Wallet,Refunded
O006751,C02092,R0043,11/22/2025,1164.62,0,45,UPI,Delivered
O006752,C00969,R0135,5/18/2024,1425.6,142.56,58,UPI,Refunded
O006753,C04185,R0113,1/3/2024,928.18,92.82,46,UPI,Delivered
O006754,C03368,R0128,10/25/2024,1092.54,109.25,35,Card,Delivered
O006755,C02138,R0097,2/2/2025,758.62,0,56,Card,Delivered
O006756,C03249,R0181,6/23/2025,296.02,0,32,UPI,Cancelled
O006757,C02027,R0162,4/27/2024,1314.96,0,40,UPI,Delivered
O006758,C02132,R0148,1/30/2026,337.47,0,41,Cash,Refunded
O006759,C03361,R0035,1/18/2024,334.66,33.47,31,UPI,Delivered
O006760,C02770,R0176,11/6/2024,879.79,0,41,Wallet,Delivered
O006761,C03357,R0101,9/13/2025,425.26,0,47,Wallet,Delivered
O006762,C03930,R0005,4/9/2024,324.87,0,43,UPI,Delivered
O006763,C01292,R0069,7/18/2025,1061.21,0,54,Cash,Delivered
O006764,C02248,R0021,6/30/2024,714.26,0,40,UPI,Delivered
O006765,C02473,R0023,11/16/2024,794.64,0,43,UPI,Delivered
O006766,C01194,R0088,9/7/2024,1173.9,117.39,42,UPI,Delivered
O006767,C02274,R0169,11/6/2024,568.58,0,36,UPI,Delivered
O006768,C00017,R0038,8/8/2025,587.26,0,29,UPI,Delivered
O006769,C04713,R0137,1/26/2025,493.85,0,23,Card,Delivered
O006770,C02627,R0062,2/19/2025,948.78,94.88,54,UPI,Cancelled
O006771,C03110,R0187,4/6/2025,819.69,0,57,UPI,Delivered
O006772,C03680,R0139,10/6/2025,1193.55,119.36,51,UPI,Delivered
O006773,C01875,R0084,4/10/2025,1377.21,0,53,UPI,Refunded
O006774,C00502,R0150,6/22/2024,1592.27,0,30,UPI,Delivered
O006775,C02938,R0109,7/16/2024,1400.81,0,22,Wallet,Cancelled
O006776,C01291,R0079,8/29/2025,1185.76,0,49,UPI,Cancelled
O006777,C01534,R0036,9/11/2024,761.91,76.19,34,Card,Delivered
O006778,C03662,R0161,3/1/2025,1501.04,0,39,Card,Cancelled
O006779,C00713,R0134,4/18/2026,901.23,0,54,UPI,Cancelled
O006780,C00076,R0128,10/22/2024,808.97,0,34,Card,Delivered
O006781,C04503,R0123,10/5/2024,1095.83,109.58,57,Cash,Delivered
O006782,C01817,R0007,11/18/2024,977.03,0,56,UPI,Cancelled
O006783,C04314,R0168,8/11/2024,709.42,0,34,Wallet,Delivered
O006784,C04723,R0107,12/6/2024,1441.74,0,36,Cash,Delivered
O006785,C02450,R0196,9/30/2025,1496.27,0,50,UPI,Delivered
O006786,C02898,R0164,3/26/2025,1291.85,129.19,55,UPI,Delivered
O006787,C00650,R0161,4/14/2024,274.09,27.41,40,Card,Delivered
O006788,C01639,R0194,7/28/2024,470.5,0,37,Card,Delivered
O006789,C02949,R0125,8/12/2024,715.19,0,42,UPI,Cancelled
O006790,C01969,R0004,5/19/2025,940.36,94.04,21,Wallet,Refunded
O006791,C03085,R0084,3/31/2025,990.49,0,36,UPI,Cancelled
O006792,C00294,R0199,9/30/2025,1248.29,0,33,UPI,Delivered
O006793,C00681,R0108,1/15/2025,1462.43,0,37,UPI,Refunded
O006794,C02697,R0068,2/19/2026,1119.86,111.99,47,UPI,Delivered
O006795,C01383,R0001,12/25/2024,1306.69,0,52,Cash,Refunded
O006796,C03989,R0199,9/13/2024,613.69,0,48,Wallet,Cancelled
O006797,C02982,R0051,1/20/2026,1347.94,0,44,Cash,Delivered
O006798,C04723,R0198,8/11/2024,705.67,0,58,Cash,Refunded
O006799,C02060,R0035,10/18/2024,471.15,47.12,58,UPI,Refunded
O006800,C03668,R0023,2/25/2026,1220.45,0,38,Cash,Delivered
O006801,C03859,R0031,1/4/2026,579.74,0,59,Wallet,Cancelled
O006802,C02016,R0002,6/29/2025,925.23,0,42,Cash,Delivered
O006803,C02361,R0162,11/4/2024,513.67,0,44,Cash,Refunded
O006804,C02157,R0044,6/29/2024,929.69,92.97,57,UPI,Delivered
O006805,C02714,R0153,7/23/2025,452.1,0,22,UPI,Delivered
O006806,C00984,R0112,9/16/2025,1515.19,0,36,UPI,Refunded
O006807,C03883,R0049,4/29/2025,1042.41,104.24,50,UPI,Delivered
O006808,C00878,R0145,11/10/2024,528.99,0,54,UPI,Delivered
O006809,C02557,R0049,4/14/2025,617.82,61.78,22,Cash,Cancelled
O006810,C03795,R0123,9/3/2024,1486.08,0,39,UPI,Delivered
O006811,C00627,R0160,4/28/2025,1376.12,0,57,Cash,Delivered
O006812,C00224,R0164,3/16/2025,726.81,72.68,58,Wallet,Refunded
O006813,C03347,R0114,1/19/2024,1267.69,0,57,Wallet,Delivered
O006814,C03006,R0112,6/14/2025,1459.7,0,36,Card,Delivered
O006815,C04292,R0041,12/27/2024,508.57,0,23,UPI,Delivered
O006816,C01799,R0026,5/15/2025,1188.67,0,22,UPI,Delivered
O006817,C01713,R0125,12/30/2025,1446.09,0,25,Cash,Delivered
O006818,C02819,R0147,10/15/2025,368.89,36.89,42,Card,Refunded
O006819,C01250,R0058,5/21/2024,355.36,0,51,Wallet,Cancelled
O006820,C01445,R0130,1/16/2026,1511.27,0,57,Card,Delivered
O006821,C02340,R0061,11/7/2025,482.01,48.2,25,Card,Delivered
O006822,C00304,R0165,1/17/2024,1401.12,140.11,46,UPI,Cancelled
O006823,C03910,R0049,12/15/2024,777.01,0,29,UPI,Delivered
O006824,C00006,R0128,12/10/2025,239.41,0,55,Cash,Refunded
O006825,C04907,R0070,7/25/2025,326,0,28,Card,Delivered
O006826,C02756,R0164,6/24/2024,1432.41,0,43,UPI,Delivered
O006827,C00779,R0155,2/25/2024,1475.53,147.55,43,UPI,Delivered
O006828,C00929,R0109,3/14/2024,1509.36,150.94,44,UPI,Delivered
O006829,C00446,R0043,12/14/2024,281.13,28.11,42,UPI,Delivered
O006830,C01828,R0003,10/12/2025,1441.21,0,43,Card,Refunded
O006831,C02879,R0070,4/9/2024,1110.31,0,20,Card,Delivered
O006832,C00690,R0068,3/5/2026,1280.71,0,46,UPI,Delivered
O006833,C03878,R0135,9/23/2024,891.22,0,28,UPI,Cancelled
O006834,C00575,R0190,1/25/2026,421.95,0,22,UPI,Delivered
O006835,C01409,R0097,9/12/2024,442.63,0,57,Wallet,Delivered
O006836,C03680,R0130,5/22/2024,1237.15,123.72,42,UPI,Cancelled
O006837,C03663,R0059,6/12/2025,675.9,67.59,56,UPI,Delivered
O006838,C04050,R0095,9/17/2024,1316.54,0,51,UPI,Delivered
O006839,C01805,R0170,3/31/2024,1478.99,147.9,33,UPI,Refunded
O006840,C03663,R0104,2/18/2025,1124.81,0,41,Wallet,Refunded
O006841,C01780,R0044,2/16/2025,1524.15,152.42,52,UPI,Cancelled
O006842,C03674,R0113,3/11/2025,1521.69,152.17,33,Card,Refunded
O006843,C00134,R0053,6/5/2024,1033.09,0,46,Wallet,Delivered
O006844,C00134,R0072,1/8/2024,484.84,48.48,55,UPI,Delivered
O006845,C00023,R0019,1/14/2025,929.11,92.91,55,UPI,Refunded
O006846,C02076,R0186,12/22/2024,963.66,96.37,29,Cash,Cancelled
O006847,C02598,R0072,3/11/2026,536.8,0,31,Cash,Delivered
O006848,C03899,R0158,1/30/2026,799.93,79.99,23,UPI,Cancelled
O006849,C01725,R0130,9/14/2025,1430.81,0,39,Cash,Delivered
O006850,C01813,R0141,4/16/2026,744.67,0,44,Card,Refunded
O006851,C00457,R0120,10/17/2024,915.36,91.54,36,UPI,Delivered
O006852,C04194,R0057,12/2/2025,1414.72,0,21,Cash,Refunded
O006853,C01228,R0138,7/17/2024,437.24,0,20,Wallet,Delivered
O006854,C03238,R0144,8/31/2024,849.68,0,44,UPI,Refunded
O006855,C01485,R0101,11/26/2024,900.42,0,48,Cash,Refunded
O006856,C00638,R0179,11/7/2024,827.83,0,30,Card,Delivered
O006857,C01418,R0183,5/9/2025,789.31,0,34,Card,Delivered
O006858,C04632,R0105,6/13/2024,540.71,54.07,38,Card,Delivered
O006859,C00938,R0017,8/7/2025,282.81,28.28,27,UPI,Delivered
O006860,C02501,R0002,8/20/2024,1435.67,143.57,36,Card,Delivered
O006861,C01635,R0126,9/12/2024,522.35,0,28,Card,Refunded
O006862,C04719,R0111,10/31/2025,235.86,0,24,UPI,Delivered
O006863,C04710,R0096,8/24/2024,684.77,68.48,57,UPI,Refunded
O006864,C01670,R0121,11/8/2025,1597.25,0,28,UPI,Delivered
O006865,C01017,R0056,8/12/2025,663.76,66.38,59,Wallet,Delivered
O006866,C03802,R0074,8/16/2025,811.41,0,60,Card,Cancelled
O006867,C04013,R0147,12/21/2025,813.46,0,33,UPI,Delivered
O006868,C02968,R0097,11/19/2025,657.39,0,60,Card,Delivered
O006869,C00734,R0026,2/15/2024,1038.95,103.9,59,UPI,Delivered
O006870,C00082,R0018,6/10/2025,996.83,99.68,32,Wallet,Refunded
O006871,C02824,R0046,7/6/2025,1410.43,141.04,43,Wallet,Cancelled
O006872,C04592,R0082,3/14/2026,831.3,0,22,UPI,Delivered
O006873,C00691,R0135,4/23/2026,797.23,0,29,UPI,Cancelled
O006874,C02995,R0022,10/10/2024,1010.29,0,57,Cash,Delivered
O006875,C03097,R0051,10/26/2024,1151.37,0,50,Wallet,Delivered
O006876,C02955,R0077,11/13/2025,881.02,88.1,30,Cash,Cancelled
O006877,C01467,R0020,7/16/2025,868.05,86.81,22,Card,Delivered
O006878,C01058,R0182,6/18/2025,428.29,42.83,50,Cash,Refunded
O006879,C00663,R0187,10/2/2025,806.54,0,54,UPI,Delivered
O006880,C04154,R0014,2/11/2024,880.01,0,20,Wallet,Cancelled
O006881,C03139,R0023,3/6/2024,720.2,72.02,44,Wallet,Refunded
O006882,C03767,R0097,10/24/2025,1203.77,0,29,UPI,Delivered
O006883,C01744,R0167,8/2/2024,1218.69,121.87,55,Card,Delivered
O006884,C02517,R0150,10/23/2025,802.82,0,31,Card,Delivered
O006885,C02635,R0026,9/18/2024,1054.34,105.43,22,UPI,Delivered
O006886,C02348,R0073,4/16/2026,1132.64,0,41,Wallet,Delivered
O006887,C00599,R0108,7/2/2024,1529.4,0,60,Wallet,Delivered
O006888,C01803,R0122,7/20/2024,1162.74,116.27,52,UPI,Delivered
O006889,C00142,R0015,12/22/2025,1394.64,139.46,59,UPI,Delivered
O006890,C02432,R0023,5/20/2024,657.88,0,30,UPI,Delivered
O006891,C01012,R0055,7/6/2025,1396.74,0,33,UPI,Delivered
O006892,C04543,R0063,4/6/2024,488.39,0,58,UPI,Cancelled
O006893,C03804,R0083,11/2/2025,582.15,0,46,Wallet,Delivered
O006894,C03307,R0065,12/22/2024,1088.23,0,38,UPI,Refunded
O006895,C00131,R0065,7/21/2025,1010.64,0,47,Card,Delivered
O006896,C02819,R0087,7/5/2024,750.41,0,26,UPI,Delivered
O006897,C00592,R0183,6/12/2024,639.78,0,39,Wallet,Delivered
O006898,C03235,R0022,8/14/2025,1435.94,143.59,58,Wallet,Cancelled
O006899,C00902,R0088,8/10/2025,783.3,0,57,Card,Cancelled
O006900,C02432,R0110,8/11/2024,787.56,0,60,Cash,Delivered
O006901,C02940,R0094,12/22/2024,439.37,0,34,Card,Delivered
O006902,C02523,R0171,4/27/2026,695.53,0,46,Card,Refunded
O006903,C00356,R0001,9/1/2024,664.3,0,25,UPI,Delivered
O006904,C01575,R0191,10/18/2025,682.61,68.26,44,UPI,Delivered
O006905,C03204,R0071,5/5/2025,1325.25,0,59,Wallet,Cancelled
O006906,C01130,R0067,9/17/2024,1315.79,0,37,Wallet,Delivered
O006907,C03109,R0102,7/22/2024,763.92,0,59,UPI,Delivered
O006908,C04001,R0093,1/15/2024,325.52,0,54,Card,Delivered
O006909,C00195,R0136,11/29/2024,1157.72,0,42,Card,Delivered
O006910,C00228,R0056,4/9/2025,443.35,44.34,55,Wallet,Delivered
O006911,C02458,R0143,9/24/2025,997.53,99.75,35,UPI,Delivered
O006912,C03893,R0066,11/12/2024,635.45,63.55,47,UPI,Cancelled
O006913,C03317,R0185,8/7/2025,422.52,0,56,UPI,Delivered
O006914,C01754,R0152,4/4/2026,1077.57,107.76,47,Cash,Cancelled
O006915,C02792,R0060,3/26/2026,1508.78,0,22,UPI,Delivered
O006916,C02485,R0143,2/4/2026,525.66,52.57,52,UPI,Delivered
O006917,C02378,R0013,7/18/2025,275.39,27.54,45,Card,Delivered
O006918,C00613,R0188,2/27/2025,1445.43,144.54,59,Card,Refunded
O006919,C04431,R0040,3/31/2024,1151.15,0,48,Card,Delivered
O006920,C01390,R0031,6/9/2025,1446.88,144.69,31,UPI,Delivered
O006921,C00353,R0155,9/14/2025,1489.57,148.96,54,UPI,Cancelled
O006922,C03628,R0081,11/3/2025,1063.33,0,27,UPI,Delivered
O006923,C02148,R0121,8/16/2024,1227.66,0,35,UPI,Delivered
O006924,C01146,R0062,10/2/2025,432.67,43.27,54,UPI,Delivered
O006925,C03841,R0021,12/5/2025,280.06,0,40,Cash,Delivered
O006926,C00771,R0068,4/29/2024,1070.85,107.08,37,Card,Refunded
O006927,C04354,R0138,7/20/2024,1181.35,0,32,Wallet,Delivered
O006928,C04248,R0043,10/14/2025,1225,0,50,Card,Delivered
O006929,C03292,R0041,12/22/2025,1197.24,119.72,58,Cash,Cancelled
O006930,C00357,R0141,7/21/2025,405.82,0,50,Card,Refunded
O006931,C00806,R0070,1/6/2025,817.98,0,21,Card,Delivered
O006932,C01882,R0124,11/8/2025,575.13,0,23,UPI,Delivered
O006933,C03869,R0029,6/5/2025,1124.61,0,53,Cash,Refunded
O006934,C00055,R0098,3/3/2024,336.32,0,26,Card,Cancelled
O006935,C02599,R0034,11/15/2025,435.79,0,20,Card,Cancelled
O006936,C02569,R0061,8/27/2024,627.25,0,48,Cash,Delivered
O006937,C02423,R0062,7/9/2024,636.64,63.66,51,UPI,Refunded
O006938,C00467,R0174,4/8/2026,682.18,68.22,38,Card,Cancelled
O006939,C01550,R0143,12/1/2024,956.3,0,60,Card,Delivered
O006940,C03504,R0053,5/11/2024,436.83,0,54,UPI,Delivered
O006941,C02110,R0160,7/16/2024,304.96,30.5,48,UPI,Refunded
O006942,C00339,R0095,3/22/2026,1027.92,0,28,UPI,Delivered
O006943,C01414,R0034,5/24/2024,1375.33,0,51,Cash,Delivered
O006944,C01285,R0036,12/24/2024,1124.25,0,36,Card,Delivered
O006945,C03252,R0153,9/5/2025,1121.57,0,22,Card,Delivered
O006946,C03984,R0152,3/21/2024,1467.09,146.71,38,UPI,Delivered
O006947,C00861,R0020,5/25/2024,495.03,49.5,33,Cash,Delivered
O006948,C01667,R0030,1/17/2025,1195.33,0,38,UPI,Delivered
O006949,C00843,R0071,1/13/2024,1146.79,0,36,Card,Cancelled
O006950,C02668,R0168,11/24/2025,1552.66,0,26,UPI,Delivered
O006951,C00386,R0019,12/14/2024,935.74,0,37,Card,Refunded
O006952,C00008,R0079,7/24/2025,409.67,0,52,Cash,Delivered
O006953,C00852,R0172,1/22/2025,763.76,76.38,30,Card,Refunded
O006954,C02070,R0128,4/1/2024,353.54,0,51,UPI,Delivered
O006955,C02976,R0062,12/22/2024,1457.73,145.77,55,Cash,Delivered
